ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,HX,HY,Hz,ROll,Pitch,Yaw,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,HX,HY,Hz,ROll,Pitch,Yaw,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,HX,HY,Hz,ROll,Pitch,Yaw,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,HX,HY,Hz,ROll,Pitch,Yaw,
1.03564,-0.0942383,-0.185059,-0.915527,1.0376,0.854492,-313,-40,129,-152.232,-77.9535,17.5232,0.208008,-0.0615234,0.969727,0.366211,0.976562,1.15967,71,93,367,-2.42249,-10.9534,-89.0112,0.879395,-0.440918,-0.0898438,0.671387,-0.610352,-0.793457,-84,-14,197,-100.635,-64.5337,-4.72412,0.79541,-0.606934,-0.169434,0.366211,-0.610352,-0.732422,-106,454,182,-105.172,-51.1194,79.986,
1.03662,-0.0942383,-0.189941,-0.915527,0.427246,0.854492,-312,-40,127,-152.155,-77.9645,17.4353,0.212402,-0.0541992,0.964844,0.671387,0.549316,0.610352,71,93,367,-2.42249,-10.9479,-88.9783,0.882812,-0.440918,-0.0893555,0.488281,-0.244141,-0.488281,-84,-13,197,-100.657,-64.5227,-4.69666,0.793457,-0.60791,-0.17041,0.244141,-0.244141,-0.244141,-106,455,181,-105.172,-51.1249,79.9969,
1.02979,-0.0957031,-0.183594,-0.915527,0.0610352,0.610352,-310,-39,128,-152.122,-77.97,17.3914,0.210938,-0.0532227,0.96582,0.427246,0.427246,0.244141,71,93,367,-2.42249,-10.9589,-88.9508,0.879395,-0.442871,-0.0874023,-0.12207,0.0610352,-0.12207,-83,-12,196,-100.662,-64.5117,-4.69116,0.792969,-0.607422,-0.169922,0,-0.0610352,0.0610352,-106,455,181,-105.172,-51.1304,79.9969,
1.03662,-0.0966797,-0.186035,-0.854492,-0.549316,0.305176,-310,-38,129,-152.117,-77.97,17.3914,0.209473,-0.0556641,0.968262,0.183105,0,0,71,93,367,-2.42249,-10.9698,-88.9288,0.880859,-0.441895,-0.0864258,-0.610352,0.549316,0.0610352,-84,-12,197,-100.668,-64.4952,-4.69666,0.794922,-0.608887,-0.169922,-0.427246,0.366211,0.549316,-106,454,182,-105.172,-51.1249,79.9915,
1.04248,-0.101074,-0.187988,-0.427246,-0.976562,0.244141,-311,-38,127,-152.15,-77.959,17.4188,0.208008,-0.0610352,0.966797,0.12207,-0.0610352,-0.12207,71,93,367,-2.43347,-10.9808,-88.9124,0.881836,-0.449707,-0.081543,-1.09863,0.671387,0,-85,-13,196,-100.657,-64.4733,-4.72412,0.79541,-0.613281,-0.16748,-0.793457,0.549316,0.488281,-105,454,182,-105.172,-51.1194,79.9695,
1.04199,-0.105469,-0.188965,-0.183105,-1.34277,0.0610352,-310,-39,124,-152.177,-77.948,17.4408,0.201172,-0.0678711,0.97168,0.183105,-0.12207,-0.244141,71,93,367,-2.44446,-10.9973,-88.8959,0.884277,-0.453125,-0.0751953,-1.0376,0.671387,0.183105,-87,-14,195,-100.651,-64.4568,-4.76257,0.794434,-0.616211,-0.164062,-0.549316,0.549316,0.549316,-106,454,182,-105.167,-51.1139,79.942,
1.03809,-0.107422,-0.19043,-0.183105,-1.40381,0,-311,-41,125,-152.221,-77.926,17.4573,0.200684,-0.0717773,0.970703,0.0610352,-0.305176,-0.183105,71,93,367,-2.45544,-11.0028,-88.8849,0.883301,-0.457031,-0.0717773,-0.854492,0.793457,0.183105,-87,-12,196,-100.618,-64.4293,-4.823,0.791016,-0.619629,-0.162109,-0.488281,0.366211,0.549316,-105,455,181,-105.167,-51.1084,79.9255,
1.03516,-0.104004,-0.1875,-0.305176,-1.52588,-0.244141,-309,-40,124,-152.26,-77.9095,17.4683,0.19873,-0.0737305,0.975098,-0.12207,-0.366211,0,71,93,367,-2.47742,-11.0193,-88.8629,0.885254,-0.458984,-0.0698242,-0.732422,0.610352,0,-86,-12,196,-100.585,-64.4073,-4.87793,0.794434,-0.62207,-0.161133,-0.244141,0.305176,0.305176,-105,455,182,-105.161,-51.1029,79.9091,
1.03906,-0.0991211,-0.185059,-0.244141,-1.58691,-0.244141,-311,-41,125,-152.342,-77.8876,17.5342,0.196777,-0.078125,0.970215,-0.305176,-0.366211,0,71,93,367,-2.50488,-11.0303,-88.8409,0.884277,-0.460449,-0.0649414,-0.12207,0.0610352,0,-88,-11,195,-100.558,-64.3909,-4.91638,0.792969,-0.62207,-0.161621,0,0,0.0610352,-105,456,182,-105.156,-51.1029,79.9036,
1.03906,-0.097168,-0.183105,-0.305176,-1.40381,0,-308,-41,125,-152.419,-77.8711,17.6001,0.194824,-0.0776367,0.975098,-0.244141,-0.183105,0.0610352,71,93,367,-2.52686,-11.0358,-88.8245,0.883301,-0.458008,-0.0668945,0,0.183105,-0.12207,-85,-11,196,-100.519,-64.3689,-4.95483,0.792969,-0.617188,-0.166016,0.12207,-0.12207,-0.0610352,-105,455,182,-105.15,-51.1029,79.8981,
1.0459,-0.101074,-0.180176,-0.610352,-0.610352,0.366211,-310,-39,124,-152.441,-77.8656,17.6221,0.196289,-0.0795898,0.972656,-0.183105,0.0610352,0.244141,71,93,367,-2.55981,-11.0413,-88.8025,0.881836,-0.454102,-0.0717773,0.427246,0,-0.12207,-87,-14,198,-100.497,-64.3524,-4.97131,0.792969,-0.614258,-0.161621,0.183105,-0.183105,-0.0610352,-106,455,183,-105.15,-51.1029,79.8926,
1.0459,-0.106445,-0.182617,-0.610352,-0.488281,0.488281,-310,-39,124,-152.413,-77.8601,17.5781,0.195312,-0.0722656,0.971191,0.0610352,0.0610352,0.244141,71,93,367,-2.57629,-11.0413,-88.786,0.884766,-0.445801,-0.0688477,0.549316,-0.244141,-0.0610352,-87,-15,198,-100.47,-64.3304,-4.99329,0.791992,-0.611816,-0.162109,0,-0.488281,0.12207,-106,454,182,-105.15,-51.1029,79.8981,
1.04736,-0.104004,-0.181641,0,-0.610352,0.366211,-311,-38,125,-152.38,-77.8601,17.5452,0.19043,-0.0712891,0.968262,0.12207,0.0610352,0.0610352,71,93,367,-2.59277,-11.0468,-88.7585,0.883789,-0.435059,-0.0708008,0.427246,-0.366211,0.183105,-86,-14,198,-100.459,-64.3195,-5.00427,0.791016,-0.605469,-0.164062,0,-0.732422,0.183105,-106,454,181,-105.161,-51.0974,79.9091,
1.0459,-0.104004,-0.185547,0.427246,0.244141,0.366211,-309,-38,126,-152.342,-77.8601,17.5122,0.187988,-0.065918,0.969238,0.610352,-0.0610352,-0.12207,71,93,367,-2.60376,-11.0468,-88.7421,0.884277,-0.429199,-0.0712891,0.366211,-0.671387,0.549316,-86,-14,198,-100.459,-64.303,-4.99878,0.793457,-0.606445,-0.159668,0,-1.09863,0.854492,-105,455,182,-105.178,-51.0864,79.92,
1.04395,-0.101562,-0.184082,0.183105,2.01416,0.488281,-311,-39,128,-152.221,-77.8931,17.4078,0.186035,-0.0620117,0.964844,0.915527,-0.488281,-0.610352,71,93,367,-2.59827,-11.0468,-88.7311,0.883789,-0.429688,-0.0712891,-0.0610352,-0.976562,1.15967,-84,-13,199,-100.475,-64.2755,-4.97681,0.791504,-0.60791,-0.163086,-0.427246,-1.46484,1.58691,-105,455,182,-105.189,-51.0645,79.9365,
1.05127,-0.09375,-0.209961,-0.732422,3.23486,0.366211,-312,-39,126,-152.117,-77.926,17.3035,0.191895,-0.0566406,0.967285,1.09863,-0.976562,-1.2207,71,93,367,-2.58728,-11.0632,-88.7311,0.878418,-0.433594,-0.0737305,-0.427246,-1.09863,1.70898,-85,-11,198,-100.497,-64.248,-4.94934,0.786133,-0.60498,-0.166992,-0.732422,-1.64795,2.01416,-105,454,182,-105.222,-51.026,79.9585,
1.05713,-0.101074,-0.230957,1.28174,5.67627,0.671387,-312,-37,124,-151.935,-77.9865,17.0618,0.186035,-0.0576172,0.973633,0.793457,-0.671387,-1.77002,71,93,367,-2.5708,-11.0797,-88.7421,0.87793,-0.429688,-0.0751953,-0.366211,-1.28174,2.13623,-84,-12,197,-100.53,-64.1986,-4.91089,0.795898,-0.588867,-0.166016,-1.40381,-1.2207,2.44141,-105,453,180,-105.26,-50.9821,79.9805,
1.05518,-0.109863,-0.196289,2.62451,1.64795,0.366211,-310,-35,124,-151.716,-78.0414,16.864,0.1875,-0.0668945,0.968262,0.610352,-1.28174,-2.0752,71,93,367,-2.56531,-11.0962,-88.7585,0.879883,-0.425293,-0.0800781,-1.2207,-2.01416,2.0752,-86,-11,196,-100.596,-64.1437,-4.85046,0.792969,-0.601562,-0.169434,-2.50244,-1.52588,2.99072,-105,454,181,-105.298,-50.9436,79.9969,
1.06396,-0.112305,-0.209961,1.2207,2.74658,0.305176,-311,-36,123,-151.562,-78.0688,16.7212,0.193359,-0.065918,0.978516,0.976562,-1.89209,-3.11279,71,93,367,-2.55432,-11.1346,-88.7915,0.882324,-0.441406,-0.0844727,-4.08936,-2.38037,2.31934,-86,-12,197,-100.695,-64.0997,-4.77905,0.792969,-0.607422,-0.168945,-3.23486,-1.34277,2.92969,-105,455,181,-105.37,-50.8887,80.0189,
1.06982,-0.0986328,-0.226562,1.46484,5.06592,1.15967,-312,-35,124,-151.331,-78.1238,16.4575,0.200684,-0.0664062,0.963867,0.549316,-2.74658,-3.54004,71,93,367,-2.54333,-11.1731,-88.83,0.880371,-0.45459,-0.0834961,-4.76074,-2.0752,2.38037,-85,-13,197,-100.854,-64.0283,-4.70764,0.789062,-0.623535,-0.175781,-4.57764,-1.15967,2.86865,-105,454,181,-105.441,-50.8502,80.0299,
1.04834,-0.0932617,-0.218262,4.39453,5.85938,1.58691,-312,-35,125,-151.046,-78.1787,16.1829,0.212402,-0.0678711,0.967285,-0.366211,-3.66211,-3.84521,71,93,367,-2.54883,-11.261,-88.8849,0.878906,-0.474121,-0.081543,-5.5542,-2.19727,2.38037,-83,-12,197,-100.981,-63.9679,-4.6637,0.785156,-0.633789,-0.17041,-4.02832,-1.2207,2.74658,-104,454,184,-105.54,-50.7953,80.0409,
1.03516,-0.0834961,-0.201172,6.65283,3.479,1.58691,-312,-36,125,-150.661,-78.2391,15.8972,0.228027,-0.0732422,0.967285,-1.0376,-3.41797,-3.60107,71,93,367,-2.56531,-11.3324,-88.9288,0.879883,-0.483887,-0.0849609,-4.27246,-1.83105,2.19727,-84,-11,198,-101.124,-63.88,-4.61426,0.785645,-0.635742,-0.17041,-2.80762,-0.793457,2.38037,-104,454,183,-105.606,-50.7513,80.0464,
1.02148,-0.0761719,-0.162598,8.78906,0.427246,1.70898,-312,-35,126,-150.419,-78.2666,15.8093,0.237305,-0.0742188,0.966309,-0.305176,-2.44141,-3.05176,71,93,367,-2.58728,-11.4203,-88.9783,0.877441,-0.490234,-0.0927734,-2.2583,-1.0376,1.46484,-85,-12,198,-101.217,-63.8031,-4.58679,0.790527,-0.635254,-0.176758,-1.40381,-0.305176,1.46484,-104,454,182,-105.639,-50.7239,80.0464,
1.02734,-0.0805664,-0.166992,9.82666,-0.549316,2.0752,-314,-35,126,-150.117,-78.2666,15.7709,0.241699,-0.0732422,0.969238,0.183105,-0.976562,-2.01416,71,93,367,-2.59827,-11.4807,-89.0057,0.880859,-0.482422,-0.0957031,-0.671387,0,0.732422,-85,-12,197,-101.245,-63.7537,-4.5813,0.789062,-0.631836,-0.17627,-0.793457,0.12207,1.0376,-104,454,182,-105.65,-50.7019,80.0354,
1.04199,-0.109375,-0.193359,9.64355,2.44141,3.23486,-314,-36,127,-149.683,-78.2611,15.5457,0.23584,-0.0693359,0.972168,0.183105,-0.244141,-1.2207,71,93,367,-2.60376,-11.5082,-89.0167,0.880859,-0.476074,-0.0932617,-0.488281,0,0.427246,-84,-12,197,-101.255,-63.7097,-4.59229,0.791504,-0.62793,-0.17627,-0.854492,0.610352,0.549316,-104,455,182,-105.65,-50.6964,80.0189,
1.04053,-0.138672,-0.195312,10.9863,4.27246,4.21143,-313,-33,127,-149.117,-78.2721,15.0897,0.226074,-0.0649414,0.974609,-0.732422,-0.549316,-0.488281,71,93,367,-2.62573,-11.5356,-89.0112,0.883301,-0.469238,-0.0878906,-0.854492,0.488281,0.244141,-85,-12,197,-101.245,-63.6768,-4.61975,0.788574,-0.626465,-0.172852,-0.793457,0.854492,0.183105,-104,455,182,-105.645,-50.6909,79.9969,
1.03564,-0.137695,-0.191895,12.146,4.08936,3.78418,-314,-33,127,-148.282,-78.2886,14.4305,0.22168,-0.0668945,0.970703,-1.0376,-0.610352,0.0610352,71,93,367,-2.64771,-11.5576,-89.0002,0.878906,-0.469238,-0.0834961,-0.549316,0.854492,-0.12207,-85,-12,194,-101.223,-63.6658,-4.6582,0.786133,-0.628906,-0.170898,-0.793457,0.854492,-0.0610352,-104,455,183,-105.639,-50.6909,79.9695,
1.02881,-0.129883,-0.1875,12.6953,3.35693,2.31934,-315,-34,127,-147.733,-78.2996,14.035,0.215332,-0.0703125,0.969727,-1.28174,-0.305176,0.427246,71,93,367,-2.68616,-11.5796,-88.9783,0.879395,-0.469727,-0.0791016,-0.244141,1.0376,-0.305176,-84,-11,198,-101.173,-63.6438,-4.71313,0.787109,-0.628906,-0.171875,0,0.732422,-0.183105,-104,455,183,-105.628,-50.6964,79.9475,
1.03516,-0.12207,-0.183105,12.5122,2.38037,1.40381,-316,-36,127,-147.162,-78.3215,13.6725,0.211914,-0.0795898,0.967285,-1.40381,0,0.976562,71,93,367,-2.74109,-11.5906,-88.9453,0.879395,-0.469238,-0.0766602,0.427246,0.732422,-0.549316,-85,-15,198,-101.135,-63.6328,-4.75708,0.784668,-0.626465,-0.17041,0.366211,0.976562,-0.305176,-104,455,184,-105.601,-50.7019,79.9255,
1.04932,-0.112793,-0.176758,12.0239,1.15967,0.732422,-317,-35,124,-146.755,-78.3435,13.4912,0.209473,-0.0825195,0.970215,-1.2207,0.305176,1.34277,71,93,367,-2.78503,-11.5906,-88.9178,0.882324,-0.469238,-0.0756836,0.732422,0.793457,-0.671387,-86,-14,198,-101.074,-63.6273,-4.8175,0.789551,-0.627441,-0.167969,0.549316,0.610352,-0.671387,-104,455,183,-105.579,-50.7129,79.9036,
1.06104,-0.111328,-0.170898,11.2915,1.89209,1.34277,-316,-35,123,-146.486,-78.36,13.3868,0.209961,-0.0844727,0.976074,-0.854492,0.732422,1.77002,71,93,367,-2.83447,-11.5851,-88.8684,0.883789,-0.472168,-0.0751953,1.0376,0.427246,-1.15967,-86,-15,199,-101.014,-63.6218,-4.86694,0.789062,-0.630859,-0.171387,0.976562,0.366211,-1.2207,-104,456,183,-105.557,-50.7294,79.8981,
1.06592,-0.114258,-0.172852,10.437,2.44141,2.0752,-314,-32,124,-146.014,-78.382,13.1287,0.212891,-0.0859375,0.976074,-0.732422,0.793457,2.0752,71,93,367,-2.87292,-11.5796,-88.8245,0.882812,-0.473145,-0.0732422,1.40381,0.488281,-1.52588,-86,-13,198,-100.97,-63.6273,-4.8999,0.788574,-0.630859,-0.170898,1.15967,0.305176,-1.58691,-104,455,183,-105.535,-50.7568,79.8926,
1.05127,-0.109863,-0.158691,8.91113,3.41797,3.23486,-315,-30,124,-145.602,-78.4039,12.8595,0.212402,-0.0898438,0.972656,-0.793457,0.854492,2.2583,71,93,367,-2.92236,-11.5686,-88.7695,0.884766,-0.472168,-0.0756836,1.58691,0.549316,-1.77002,-85,-13,197,-100.904,-63.6328,-4.93835,0.787598,-0.629883,-0.169434,1.34277,0.183105,-2.0752,-104,454,182,-105.518,-50.7788,79.8981,
1.04492,-0.111816,-0.165039,9.15527,1.95312,4.5166,-315,-29,125,-144.97,-78.4204,12.4365,0.213867,-0.0878906,0.969727,-0.732422,1.46484,2.38037,71,93,367,-2.97729,-11.5521,-88.7036,0.880371,-0.47168,-0.0761719,2.0752,0.244141,-2.01416,-85,-13,200,-100.86,-63.6438,-4.96033,0.786621,-0.626953,-0.17041,1.95312,0.183105,-2.13623,-104,454,183,-105.491,-50.8173,79.9036,
1.03418,-0.115723,-0.16748,7.8125,3.05176,5.98145,-315,-27,124,-144.256,-78.4039,11.8927,0.212402,-0.0888672,0.964844,-0.366211,1.95312,2.56348,71,93,367,-3.01025,-11.5302,-88.6542,0.878906,-0.466797,-0.078125,2.19727,0.366211,-2.13623,-86,-14,198,-100.8,-63.6603,-4.9823,0.789551,-0.621582,-0.168457,1.89209,0.366211,-2.62451,-104,455,184,-105.458,-50.8667,79.9091,
1.02295,-0.116699,-0.183594,7.56836,3.90625,7.08008,-316,-27,124,-143.624,-78.3875,11.3708,0.210449,-0.0869141,0.971191,0.427246,2.38037,2.68555,71,93,367,-3.04321,-11.4917,-88.5883,0.880371,-0.458008,-0.0795898,2.31934,0.488281,-2.2583,-87,-14,197,-100.739,-63.6877,-5.00427,0.791504,-0.618164,-0.167969,1.89209,0.305176,-2.99072,-105,455,182,-105.436,-50.9052,79.92,
1.00732,-0.141602,-0.175293,9.33838,4.63867,7.87354,-316,-28,125,-142.641,-78.36,10.5084,0.208984,-0.0844727,0.969238,1.09863,2.86865,2.62451,71,93,367,-3.05969,-11.4587,-88.5388,0.884766,-0.455566,-0.0776367,2.19727,0.366211,-2.56348,-86,-13,199,-100.695,-63.7152,-5.02075,0.79248,-0.617676,-0.16748,1.89209,0.12207,-2.99072,-105,454,183,-105.414,-50.9546,79.931,
0.995605,-0.165039,-0.151855,12.146,2.38037,8.11768,-315,-26,123,-141.515,-78.3051,9.54163,0.20752,-0.081543,0.970703,1.28174,2.86865,2.31934,71,93,367,-3.06519,-11.4038,-88.4784,0.882812,-0.45752,-0.0756836,2.31934,0.488281,-2.74658,-85,-13,198,-100.64,-63.7537,-5.03174,0.789551,-0.616699,-0.166992,1.95312,-0.0610352,-2.99072,-105,454,182,-105.392,-51.0095,79.953,
1.00928,-0.17041,-0.150391,13.0005,0.793457,7.93457,-312,-21,124,-140.707,-78.2391,8.88245,0.205078,-0.0751953,0.973145,1.2207,2.80762,2.13623,71,93,367,-3.06519,-11.3544,-88.418,0.881836,-0.45166,-0.0742188,2.2583,0.244141,-2.86865,-86,-12,199,-100.607,-63.7811,-5.03174,0.791504,-0.614746,-0.166992,2.13623,0,-2.92969,-105,454,182,-105.375,-51.048,79.9695,
1.02051,-0.162598,-0.154297,13.3667,0.183105,7.62939,-315,-23,122,-139.746,-78.1403,8.12988,0.198242,-0.0756836,0.96875,1.28174,2.86865,2.13623,71,93,367,-3.06519,-11.3104,-88.3795,0.884766,-0.44873,-0.078125,2.38037,0.183105,-2.92969,-86,-12,199,-100.558,-63.8251,-5.02625,0.794434,-0.615234,-0.16748,2.01416,-0.183105,-2.80762,-105,454,181,-105.353,-51.1029,79.9915,
1.03027,-0.146484,-0.158203,14.1602,1.09863,7.20215,-316,-22,122,-139.076,-78.0743,7.64648,0.195801,-0.0698242,0.974121,1.40381,2.74658,1.83105,71,93,367,-3.05969,-11.2555,-88.3301,0.881836,-0.44873,-0.0791016,2.19727,0.0610352,-2.68555,-85,-12,199,-100.525,-63.8635,-5.01526,0.794434,-0.613281,-0.166992,2.01416,-0.183105,-2.68555,-106,454,182,-105.342,-51.1414,80.0134,
1.03223,-0.143066,-0.145508,13.4277,0.854492,6.65283,-316,-22,122,-138.219,-78.0029,7.04773,0.198242,-0.0644531,0.969727,1.34277,2.01416,1.77002,71,93,367,-3.04871,-11.2225,-88.2916,0.881348,-0.44873,-0.0825195,2.13623,0.183105,-2.62451,-87,-13,197,-100.497,-63.8965,-5.01526,0.793945,-0.608398,-0.166504,2.01416,-0.244141,-2.68555,-105,453,183,-105.32,-51.1853,80.0409,
1.04492,-0.13623,-0.134277,11.5356,-0.244141,5.7373,-314,-21,122,-137.499,-77.9425,6.59729,0.199707,-0.0576172,0.96875,0.854492,1.77002,1.77002,71,93,367,-3.04321,-11.1841,-88.2422,0.880859,-0.443848,-0.0820312,2.13623,0.0610352,-2.62451,-86,-14,198,-100.464,-63.9294,-5.00977,0.796875,-0.60791,-0.171875,1.83105,-0.12207,-2.62451,-105,452,183,-105.304,-51.2347,80.0574,
1.04736,-0.125977,-0.124023,8.97217,-1.09863,4.69971,-317,-21,121,-137.087,-77.8986,6.37207,0.200684,-0.0561523,0.972168,0.12207,1.58691,1.89209,71,93,367,-3.04321,-11.1566,-88.1927,0.882324,-0.437988,-0.0844727,1.70898,0.366211,-2.50244,-87,-13,198,-100.437,-63.9734,-5.00427,0.796875,-0.599609,-0.168945,1.64795,0.183105,-2.13623,-105,452,183,-105.287,-51.2732,80.0684,
1.05225,-0.11084,-0.120117,5.98145,-1.52588,3.60107,-315,-22,123,-136.719,-77.8546,6.22375,0.200195,-0.0522461,0.970703,-0.12207,1.2207,2.0752,71,93,367,-3.0542,-11.1401,-88.1543,0.882812,-0.432129,-0.0834961,1.2207,0.366211,-2.19727,-88,-11,197,-100.415,-64.0009,-5.00427,0.796387,-0.603027,-0.169434,0.976562,0.244141,-1.77002,-105,453,183,-105.271,-51.3116,80.0739,
1.05518,-0.105469,-0.121094,2.50244,-0.183105,2.2583,-317,-21,122,-136.56,-77.8491,6.20728,0.193848,-0.0473633,0.96875,-0.183105,1.28174,2.13623,71,93,367,-3.05969,-11.1182,-88.0939,0.881836,-0.427246,-0.0839844,0.732422,0.549316,-2.01416,-89,-10,198,-100.399,-64.0393,-4.99878,0.794922,-0.599609,-0.167969,0.305176,0.12207,-1.34277,-105,453,183,-105.266,-51.3446,80.0793,
1.05664,-0.112793,-0.122559,0.793457,1.40381,1.64795,-317,-20,122,-136.368,-77.8711,6.13586,0.185547,-0.0458984,0.963867,-0.732422,0.671387,2.01416,71,93,367,-3.07068,-11.1017,-88.0554,0.883789,-0.421387,-0.0776367,0.244141,0.549316,-1.0376,-88,-10,197,-100.388,-64.0613,-5.00427,0.797852,-0.594727,-0.162109,-0.0610352,0.305176,-0.427246,-105,453,183,-105.271,-51.3611,80.0793,
1.05322,-0.133301,-0.129395,-0.610352,3.23486,1.2207,-315,-22,121,-136.099,-77.9205,5.91614,0.183594,-0.0458984,0.961426,-0.732422,0.244141,1.46484,71,93,367,-3.08716,-11.0852,-88.006,0.884277,-0.41748,-0.0771484,-0.610352,0.671387,-0.488281,-88,-12,198,-100.377,-64.0833,-5.02075,0.79541,-0.598145,-0.163574,-0.427246,0.0610352,0.244141,-105,453,183,-105.271,-51.3666,80.0739,
1.03662,-0.154297,-0.116211,-1.64795,1.46484,1.28174,-316,-21,120,-135.879,-77.9535,5.68542,0.180176,-0.0483398,0.959961,-0.732422,-0.427246,0.671387,71,93,367,-3.10364,-11.0852,-87.973,0.884277,-0.419922,-0.0727539,-0.793457,0.183105,0.610352,-89,-13,198,-100.371,-64.0833,-5.04272,0.797363,-0.599609,-0.163574,-0.427246,-0.366211,1.34277,-106,453,182,-105.282,-51.3556,80.0684,
1.02979,-0.155273,-0.117676,-2.50244,0.427246,1.28174,-315,-20,121,-135.681,-77.9645,5.4657,0.179688,-0.0541992,0.959961,-0.793457,-0.671387,0,71,93,367,-3.11462,-11.0907,-87.9565,0.883789,-0.420898,-0.0698242,-1.15967,0,1.52588,-88,-14,198,-100.366,-64.0723,-5.0592,0.794434,-0.600586,-0.161621,-0.793457,-0.610352,1.77002,-106,453,183,-105.293,-51.3281,80.0684,
1.02295,-0.154297,-0.117676,-2.92969,-0.0610352,0.915527,-315,-20,122,-135.593,-77.9645,5.34485,0.179688,-0.0629883,0.960449,-0.244141,-0.610352,-0.915527,71,93,367,-3.1311,-11.0962,-87.9565,0.883789,-0.429688,-0.0698242,-1.70898,0,1.95312,-89,-13,198,-100.371,-64.0338,-5.09216,0.79248,-0.609375,-0.163574,-0.671387,-0.976562,2.31934,-106,454,183,-105.309,-51.2897,80.0739,
1.02197,-0.150879,-0.125,-2.68555,-0.366211,0.0610352,-315,-18,124,-135.555,-77.97,5.28442,0.183594,-0.0727539,0.967773,0.366211,-0.427246,-1.58691,71,93,367,-3.1311,-11.1017,-87.9675,0.882812,-0.446289,-0.0668945,-1.83105,-0.183105,2.38037,-87,-13,198,-100.377,-63.9954,-5.11414,0.793457,-0.614746,-0.163574,-0.244141,-1.40381,2.68555,-106,454,184,-105.331,-51.2512,80.0848,
1.02441,-0.161133,-0.129883,-2.2583,-0.12207,-0.610352,-315,-20,123,-135.566,-77.9865,5.25696,0.184082,-0.074707,0.969727,0.610352,-0.671387,-1.77002,71,93,367,-3.1311,-11.1127,-87.984,0.883789,-0.453125,-0.0668945,-1.46484,-0.488281,2.38037,-86,-14,198,-100.377,-63.9294,-5.14709,0.793945,-0.623535,-0.163086,-0.12207,-1.64795,2.68555,-106,453,184,-105.353,-51.1963,80.1013,
1.02588,-0.175781,-0.129395,-2.62451,-1.15967,-1.09863,-316,-21,125,-135.604,-77.9919,5.26245,0.193359,-0.0800781,0.978027,0.12207,-1.34277,-2.01416,71,93,367,-3.1311,-11.1346,-88.0115,0.885742,-0.472168,-0.0703125,-0.305176,-0.732422,2.44141,-85,-13,200,-100.377,-63.858,-5.16907,0.792969,-0.623047,-0.166504,0.427246,-1.58691,1.83105,-106,453,184,-105.37,-51.1523,80.1233,
1.04541,-0.180664,-0.157715,-1.95312,-1.40381,-0.915527,-317,-20,124,-135.72,-77.981,5.3009,0.20459,-0.0869141,0.984863,-0.915527,-1.95312,-1.70898,71,93,367,-3.15308,-11.1621,-88.028,0.884766,-0.490234,-0.0732422,0,-0.793457,1.34277,-84,-14,199,-100.371,-63.8031,-5.18005,0.795898,-0.625488,-0.17041,1.09863,-0.976562,0.427246,-105,453,184,-105.37,-51.1304,80.1343,
1.0415,-0.191895,-0.143555,-0.183105,0.366211,-0.244141,-318,-18,124,-135.703,-77.981,5.224,0.23291,-0.109375,1.00439,-1.95312,-3.17383,-0.793457,71,93,367,-3.20801,-11.2335,-88.0389,0.89502,0.111328,1.02441,-0.12207,0,-12.4512,-111,310,-660,1.97754,1.88416,-22.5659,0.800293,-0.635742,-0.170898,1.58691,-0.671387,-1.28174,-105,454,184,-105.364,-51.1359,80.1508,
1.04346,-0.194824,-0.156738,-0.488281,-3.2959,-0.12207,-318,-19,124,-135.703,-77.948,5.18005,0.241699,-0.131836,1.00586,-0.366211,-1.89209,1.52588,71,93,367,-3.26843,1.90063,-22.7527,0.897949,-0.518555,-0.0751953,-7.62939,-4.15039,12.6953,-89,-174,339,126.409,-68.5602,120.866,0.794922,-0.64209,-0.169434,2.38037,-0.427246,-3.78418,-106,454,184,-105.359,-51.1688,80.1727,
1.04541,-0.17334,-0.162598,-2.2583,-1.46484,0,-318,-19,125,-135.824,-77.9095,5.224,0.939453,0.38623,-0.204102,-7.93457,-5.12695,15.1978,-91,-173,338,126.672,-68.6591,120.471,0.888184,-0.521973,-0.0751953,4.5166,7.93457,12.5122,-312,19,263,-148.107,-81.4142,56.0358,0.791992,-0.638184,-0.169922,2.62451,-0.12207,-5.79834,-106,454,185,-105.342,-51.2567,80.2112,
1.03809,0.373047,-0.212402,-9.52148,-5.67627,17.395,-92,-172,341,127.007,-68.7854,119.987,0.248047,-0.142578,0.979492,-6.7749,9.21631,13.9771,-313,17,262,-146.755,-81.4197,54.5966,0.885742,-0.513184,-0.0708008,5.49316,-0.183105,-7.01904,-84,-14,196,-100.19,-63.8196,-5.17456,0.791992,-0.641602,-0.17041,3.11279,0.366211,-7.87354,-106,454,183,-105.32,-51.3885,80.2496,
1.02148,-0.133789,-0.164551,-1.95312,-1.70898,0.610352,-317,-20,127,-136.038,-77.8656,5.36133,0.239258,-0.123535,0.973145,2.2583,1.09863,6.22559,71,93,367,-3.33435,-11.3983,-87.7643,0.887207,-0.489258,-0.0722656,5.79834,-0.427246,-8.91113,-85,-16,198,-100.135,-63.902,-5.15259,0.794922,-0.0844727,-0.138672,-7.32422,9.82666,15.8691,-314,18,259,-143.558,-81.3922,51.1523,
