ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,HX,HY,Hz,ROll,Pitch,Yaw,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,HX,HY,Hz,ROll,Pitch,Yaw,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,HX,HY,Hz,ROll,Pitch,Yaw,
-0.0400391,0.0405273,1.00293,-1.46484,-2.01416,-3.11279,-111,310,-659,1.8457,1.73584,-21.9672,0.927246,0.316895,-0.21875,-3.54004,-3.35693,2.2583,-89,-175,341,126.513,-68.2581,121.267,0.978516,-0.0625,-0.136719,-1.95312,-0.244141,3.11279,-310,17,266,-153.029,-81.0516,60.9247,
-0.0180664,0.0332031,0.994629,-1.09863,-1.58691,-3.2959,-111,310,-659,1.82922,1.71387,-22.0221,0.927246,0.316406,-0.22168,-3.479,-3.60107,2.50244,-89,-173,341,126.601,-68.2471,121.119,0.983398,-0.0600586,-0.13916,-2.86865,-0.0610352,2.74658,-309,17,265,-152.864,-81.0297,60.7269,
-0.0107422,0.0283203,1.00293,-0.12207,-0.427246,-3.41797,-112,309,-659,1.82373,1.70837,-22.0715,0.932617,0.32666,-0.230469,-3.72314,-3.479,2.80762,-88,-173,341,126.7,-68.2361,120.954,0.985352,-0.0668945,-0.144531,-3.72314,0.244141,2.74658,-308,17,265,-152.759,-81.0187,60.5951,
-0.0107422,0.0253906,1.00879,0.12207,0,-3.479,-112,310,-659,1.82922,1.71387,-22.121,0.936035,0.318359,-0.242676,-4.57764,-3.23486,2.92969,-87,-176,340,126.804,-68.2306,120.773,0.980469,-0.0761719,-0.152344,-3.78418,0.549316,2.86865,-308,16,265,-152.595,-81.0022,60.3754,
-0.00927734,0.0258789,1.00928,-0.366211,0,-3.41797,-112,310,-659,1.82373,1.71387,-22.1704,0.931152,0.303711,-0.248047,-4.39453,-2.80762,2.68555,-88,-175,342,126.87,-68.2251,120.652,0.979492,-0.0756836,-0.152344,-3.35693,0.610352,2.68555,-309,15,266,-152.397,-80.9802,60.1172,
-0.0146484,0.015625,1.00293,-1.15967,0.0610352,-3.23486,-112,310,-659,1.81274,1.71387,-22.1979,0.929688,0.294434,-0.246582,-3.2959,-2.31934,2.2583,-88,-176,344,126.969,-68.2251,120.476,0.976074,-0.0766602,-0.144531,-2.31934,0.610352,2.62451,-308,15,268,-152.188,-80.9637,59.859,
-0.00830078,0.0102539,1.00684,-1.28174,0.488281,-2.74658,-112,310,-659,1.79626,1.71387,-22.2308,0.927246,0.291504,-0.247559,-2.13623,-2.01416,2.01416,-88,-177,342,127.073,-68.2251,120.322,0.977051,-0.0791016,-0.144043,-1.46484,0.366211,2.13623,-308,15,268,-151.996,-80.9528,59.6393,
-0.00683594,0.0107422,1.00879,-0.793457,0.732422,-2.38037,-112,310,-659,1.77979,1.72485,-22.2583,0.935059,0.293945,-0.249023,-0.976562,-1.52588,1.83105,-89,-176,341,127.178,-68.2251,120.179,0.978516,-0.0786133,-0.139648,-0.671387,0.488281,1.70898,-309,14,268,-151.886,-80.9418,59.5074,
-0.00341797,0.00976562,1.00928,-0.244141,0.610352,-1.77002,-112,311,-660,1.7688,1.73035,-22.2803,0.936523,0.299316,-0.247559,-0.427246,-0.610352,1.64795,-89,-175,344,127.26,-68.2306,120.086,0.981934,-0.0766602,-0.140625,-0.244141,0.854492,1.2207,-312,16,268,-151.727,-80.9363,59.3317,
-0.00683594,0.00732422,1.01172,0.0610352,0.549316,-1.28174,-112,311,-660,1.76331,1.73035,-22.2858,0.936523,0.295898,-0.254395,-0.488281,0,1.2207,-88,-174,343,127.315,-68.2416,120.015,0.978516,-0.0776367,-0.149414,-0.0610352,1.15967,0.854492,-312,17,267,-151.6,-80.9363,59.2053,
-0.00927734,0.00878906,1.00488,0.12207,0.183105,-0.610352,-112,311,-660,1.75781,1.73035,-22.2858,0.929199,0.291992,-0.255859,-0.305176,0.610352,0.732422,-88,-174,342,127.343,-68.2471,119.982,0.974609,-0.0800781,-0.145996,0.183105,1.28174,0.427246,-312,18,268,-151.496,-80.9418,59.101,
-0.00878906,0.00634766,1.00342,0.12207,0.183105,0,-113,311,-660,1.75781,1.72485,-22.2803,0.929199,0.288086,-0.253906,0.183105,1.28174,0.12207,-88,-173,343,127.365,-68.2526,119.954,0.972656,-0.078125,-0.146484,0.732422,1.2207,-0.0610352,-312,18,268,-151.425,-80.9528,59.035,
-0.015625,0.00585938,1.00049,0.244141,0.427246,0.488281,-112,310,-660,1.75781,1.72485,-22.2638,0.929688,0.286621,-0.251465,0.732422,1.70898,-0.12207,-88,-173,341,127.365,-68.2581,119.965,0.973145,-0.0800781,-0.144043,1.28174,1.15967,-0.793457,-312,15,267,-151.392,-80.9692,59.0186,
-0.0195312,0.00292969,1.00146,0.12207,0.549316,0.976562,-112,311,-659,1.75232,1.71936,-22.2418,0.928223,0.285645,-0.243652,1.28174,2.13623,-0.732422,-89,-172,342,127.343,-68.269,120.009,0.969727,-0.0776367,-0.142578,1.83105,1.0376,-1.34277,-310,15,265,-151.397,-80.9802,59.035,
-0.0268555,0.00390625,1.00195,0.12207,0.671387,1.58691,-113,311,-660,1.74683,1.72485,-22.2089,0.929688,0.28418,-0.239258,2.01416,2.50244,-1.34277,-90,-172,342,127.299,-68.2745,120.086,0.976074,-0.0761719,-0.140137,2.0752,0.793457,-2.01416,-311,16,263,-151.452,-81.0022,59.1174,
-0.0371094,0.00683594,1.00098,0.244141,0.793457,2.13623,-112,311,-660,1.74133,1.73035,-22.1704,0.929199,0.286133,-0.233398,2.74658,2.80762,-1.83105,-90,-172,343,127.26,-68.28,120.152,0.972168,-0.0727539,-0.139648,2.13623,0.427246,-2.38037,-312,16,265,-151.578,-81.0242,59.2712,
-0.0380859,0.0136719,1,0.183105,0.671387,2.50244,-112,312,-661,1.73584,1.73584,-22.132,0.932617,0.290527,-0.230957,3.2959,2.86865,-2.44141,-89,-172,345,127.189,-68.28,120.278,0.972656,-0.074707,-0.138184,2.0752,0.183105,-2.68555,-310,16,265,-151.749,-81.0406,59.48,
-0.0415039,0.019043,1.00195,0.427246,0.488281,2.80762,-112,312,-660,1.73584,1.73584,-22.099,0.932129,0.293945,-0.225586,3.84521,2.86865,-2.74658,-88,-173,344,127.106,-68.28,120.427,0.974609,-0.0766602,-0.138672,2.19727,0.0610352,-2.99072,-309,15,265,-151.946,-81.0626,59.7052,
-0.0415039,0.0224609,1.00488,0.976562,0.305176,3.05176,-111,311,-663,1.73584,1.73584,-22.0551,0.933594,0.299805,-0.221191,4.02832,2.68555,-2.74658,-89,-172,343,127.018,-68.269,120.58,0.977051,-0.0722656,-0.133789,2.01416,-0.244141,-3.05176,-308,17,264,-152.172,-81.0791,59.9689,
-0.0405273,0.0283203,1.00342,1.46484,0.427246,2.86865,-111,311,-660,1.75232,1.74133,-22.0111,0.933594,0.308105,-0.217773,3.72314,2.62451,-2.62451,-91,-171,342,126.931,-68.2581,120.745,0.978516,-0.0683594,-0.132812,1.77002,-0.366211,-3.05176,-309,18,263,-152.325,-81.0956,60.1501,
-0.0400391,0.0356445,1.00928,1.77002,0.549316,2.38037,-111,311,-660,1.7688,1.74683,-21.9727,0.933594,0.318359,-0.21875,2.99072,2.38037,-2.50244,-90,-173,340,126.826,-68.2471,120.916,0.980469,-0.0664062,-0.134766,1.34277,-0.427246,-2.62451,-310,18,263,-152.578,-81.1066,60.4358,
-0.0351562,0.0405273,1.00879,1.58691,0.610352,1.89209,-112,311,-662,1.79077,1.75232,-21.9397,0.932617,0.324219,-0.222168,1.95312,2.0752,-2.31934,-89,-173,340,126.755,-68.2361,121.02,0.980469,-0.0639648,-0.139648,1.15967,-0.366211,-2.62451,-310,17,265,-152.814,-81.123,60.7104,
-0.0302734,0.0439453,1.00781,1.46484,0.671387,1.28174,-112,311,-662,1.81274,1.76331,-21.9177,0.931641,0.327637,-0.225586,1.15967,1.89209,-2.0752,-88,-174,341,126.645,-68.2141,121.163,0.982422,-0.0654297,-0.141602,0.732422,0,-2.50244,-312,18,265,-153.051,-81.1395,60.9631,
-0.03125,0.0478516,1.01025,1.52588,0.915527,0.488281,-112,312,-662,1.82373,1.77429,-21.9067,0.933105,0.330078,-0.227051,0.549316,1.83105,-1.89209,-87,-174,341,126.546,-68.1976,121.289,0.977539,-0.0693359,-0.142578,0.732422,0.0610352,-2.0752,-311,18,263,-153.243,-81.1505,61.1774,
-0.0288086,0.050293,1.01416,1.46484,1.28174,-0.12207,-112,312,-661,1.8457,1.78528,-21.9012,0.932617,0.328125,-0.228027,0.305176,1.77002,-1.15967,-87,-173,340,126.447,-68.1812,121.399,0.97998,-0.0673828,-0.13916,0.854492,0.427246,-1.89209,-310,18,265,-153.397,-81.167,61.3531,
-0.0302734,0.0546875,1.01416,1.52588,1.15967,-0.671387,-111,312,-661,1.86768,1.80725,-21.9012,0.933105,0.331543,-0.224609,-0.0610352,1.83105,-0.427246,-87,-173,341,126.359,-68.1812,121.492,0.981445,-0.065918,-0.139648,0.976562,0.793457,-1.46484,-310,18,264,-153.468,-81.178,61.441,
-0.0351562,0.0576172,1.0166,1.52588,1.09863,-0.976562,-111,311,-662,1.88965,1.82373,-21.9122,0.93457,0.334961,-0.220215,-0.671387,1.58691,0.0610352,-88,-172,340,126.271,-68.1812,121.586,0.984375,-0.0610352,-0.144531,1.0376,1.09863,-0.976562,-309,19,266,-153.545,-81.2,61.5454,
-0.034668,0.0585938,1.01855,2.01416,0.854492,-1.46484,-111,311,-662,1.91711,1.83472,-21.9232,0.935547,0.34082,-0.219727,-1.09863,1.58691,0.732422,-88,-172,342,126.216,-68.1866,121.635,0.982422,-0.059082,-0.141113,0.915527,1.40381,-0.671387,-309,18,267,-153.583,-81.2219,61.6113,
-0.0356445,0.0610352,1.0166,2.0752,0.610352,-2.0752,-112,311,-663,1.94458,1.8512,-21.9507,0.934082,0.336914,-0.216797,-1.83105,1.46484,1.09863,-87,-172,341,126.134,-68.1976,121.707,0.983398,-0.0576172,-0.147461,0.488281,1.70898,-0.183105,-310,17,268,-153.583,-81.2439,61.6333,
-0.0400391,0.0551758,1.01123,1.70898,0.366211,-2.19727,-111,311,-662,1.97754,1.85669,-21.9727,0.931641,0.333008,-0.218262,-2.2583,1.28174,1.2207,-85,-170,342,126.057,-68.2086,121.761,0.982422,-0.0576172,-0.145508,0.366211,1.83105,0.12207,-310,17,267,-153.539,-81.2659,61.6058,
-0.0380859,0.050293,1.00928,1.89209,0.12207,-2.19727,-111,311,-661,1.99951,1.86218,-21.9946,0.933594,0.32373,-0.218262,-2.31934,1.0376,1.46484,-87,-172,341,125.997,-68.2251,121.794,0.979004,-0.0649414,-0.144043,0.12207,1.83105,0.549316,-310,15,266,-153.484,-81.2769,61.5564,
-0.0463867,0.0419922,1.01123,1.77002,0.12207,-2.44141,-111,310,-660,2.03247,1.86218,-22.0221,0.932129,0.317383,-0.219727,-2.13623,0.671387,1.52588,-88,-172,341,125.958,-68.2416,121.8,0.976074,-0.0639648,-0.137207,0.0610352,1.70898,0.854492,-309,13,265,-153.369,-81.2933,61.441,
-0.0478516,0.0419922,1.00635,1.58691,-0.0610352,-2.13623,-111,309,-661,2.05994,1.86768,-22.0496,0.934082,0.304199,-0.216797,-1.34277,0.610352,1.46484,-87,-171,343,125.947,-68.2581,121.8,0.976562,-0.0654297,-0.134277,0.0610352,1.46484,0.976562,-310,15,263,-153.232,-81.3098,61.3037,
-0.0517578,0.0371094,1.00391,1.28174,-0.12207,-1.70898,-110,309,-661,2.08191,1.86768,-22.077,0.935547,0.302246,-0.21582,-0.854492,0.366211,1.34277,-87,-168,343,125.942,-68.28,121.789,0.975586,-0.0668945,-0.137695,0,1.28174,0.976562,-310,15,262,-153.089,-81.3208,61.1609,
-0.0488281,0.0371094,1.00342,0.671387,-0.488281,-1.0376,-110,309,-662,2.09839,1.86768,-22.0935,0.935059,0.295898,-0.216309,-0.488281,0,0.915527,-89,-170,342,125.953,-68.2965,121.772,0.974609,-0.065918,-0.132324,-0.183105,0.854492,0.854492,-310,15,265,-152.979,-81.3263,61.051,
-0.0458984,0.034668,1.00146,0.183105,-0.671387,-0.183105,-110,309,-662,2.10388,1.86218,-22.099,0.936035,0.29248,-0.21582,-0.366211,-0.0610352,0.610352,-90,-171,341,125.964,-68.313,121.756,0.972168,-0.0737305,-0.130859,-0.305176,0.488281,0.610352,-311,15,265,-152.875,-81.3318,60.9412,
-0.043457,0.0336914,1.00049,-0.0610352,-0.610352,0.549316,-111,309,-661,2.10388,1.85669,-22.099,0.931152,0.287598,-0.219238,0,0,0.183105,-90,-172,342,125.98,-68.3185,121.734,0.973145,-0.0761719,-0.132812,-0.366211,0.183105,0.244141,-311,16,264,-152.836,-81.3263,60.8972,
-0.0385742,0.0375977,1.00098,-0.671387,-0.427246,0.488281,-111,309,-661,2.10388,1.8512,-22.0935,0.933105,0.294922,-0.223145,0.366211,-0.244141,0,-89,-172,341,125.997,-68.3185,121.712,0.970215,-0.0766602,-0.130371,-0.244141,-0.0610352,0.0610352,-311,18,264,-152.792,-81.3263,60.8423,
-0.0332031,0.0444336,1.00391,-1.2207,-0.305176,0.671387,-110,309,-660,2.0929,1.8512,-22.088,0.93457,0.301758,-0.222656,0.732422,-0.305176,0.12207,-89,-173,342,126.013,-68.3185,121.701,0.976074,-0.0727539,-0.132324,0,-0.183105,0,-310,19,265,-152.781,-81.3208,60.8313,
-0.0302734,0.0546875,1.01025,-1.64795,0,0.0610352,-110,309,-660,2.07092,1.8512,-22.0825,0.937988,0.325195,-0.218262,0.854492,-0.366211,0.488281,-88,-174,341,126.041,-68.313,121.69,0.98291,-0.0683594,-0.132812,0.183105,0,0.12207,-310,19,267,-152.77,-81.3208,60.8258,
-0.0322266,0.0708008,1.021,-2.19727,0,-0.854492,-110,308,-659,2.04346,1.85669,-22.088,0.94043,0.348633,-0.21875,0.183105,-0.549316,1.28174,-88,-176,334,126.052,-68.3075,121.69,0.986816,-0.0654297,-0.132324,0.427246,0.0610352,0.610352,-308,18,268,-152.737,-81.3208,60.8093,
-0.0356445,0.0932617,1.02979,-2.38037,0.244141,-2.31934,-110,309,-660,2.01599,1.86218,-22.1045,0.937988,0.362793,-0.210449,-0.671387,-0.732422,2.0752,-88,-173,340,126.057,-68.302,121.685,0.99707,-0.0585938,-0.129883,0.244141,1.09863,1.58691,-308,17,268,-152.611,-81.3208,60.6995,
-0.0307617,0.112793,1.03613,-2.80762,0.244141,-4.27246,-111,309,-660,1.99402,1.86768,-22.1375,0.94043,0.386719,-0.208984,-2.74658,-1.09863,3.90625,-87,-172,338,126.057,-68.3075,121.663,1.00391,-0.0532227,-0.136719,-0.183105,2.56348,3.11279,-308,18,268,-152.441,-81.3318,60.5402,
-0.0273438,0.117676,1.03662,-1.95312,-0.183105,-6.10352,-111,309,-658,1.96655,1.87317,-22.1979,0.941406,0.399902,-0.201172,-4.3335,-1.52588,5.92041,-88,-174,339,126.063,-68.3295,121.608,1.00586,-0.0366211,-0.146973,-0.976562,3.78418,4.63867,-309,17,268,-152.073,-81.3483,60.1831,
-0.0249023,0.115723,1.03027,-1.70898,0,-7.8125,-111,309,-658,1.95557,1.87317,-22.2858,0.94043,0.40625,-0.199219,-5.98145,-1.89209,7.8125,-88,-174,339,126.079,-68.3514,121.542,1.00488,-0.0380859,-0.151855,-2.01416,4.5166,5.85938,-310,16,267,-151.573,-81.3702,59.6777,
-0.0410156,0.10791,1.02393,-0.305176,0,-10.2539,-111,310,-658,1.96106,1.87866,-22.4121,0.936523,0.392578,-0.197266,-7.56836,-2.68555,9.70459,-89,-174,337,126.123,-68.4064,121.399,0.999512,-0.043457,-0.15332,-3.35693,5.5542,7.62939,-310,16,266,-150.881,-81.3867,58.9581,
-0.0473633,0.111328,1.02441,-0.12207,0,-12.4512,-111,310,-660,1.97754,1.88416,-22.5659,0.935547,0.382812,-0.198242,-8.05664,-3.35693,10.7422,-89,-174,338,126.233,-68.4778,121.168,0.993164,-0.0537109,-0.140625,-3.90625,6.22559,9.39941,-309,18,266,-149.98,-81.4032,58.0078,
-0.0405273,0.118652,1.03271,-0.671387,0.12207,-14.6484,-112,310,-660,1.98853,1.90063,-22.7527,0.931641,0.384277,-0.195312,-7.62939,-4.15039,12.6953,-89,-174,339,126.409,-68.5602,120.866,0.996582,-0.0517578,-0.138672,-4.45557,6.7749,10.8032,-311,19,265,-148.903,-81.4087,56.8762,
-0.0268555,0.118164,1.02881,-1.28174,0,-17.1509,-112,309,-659,1.98853,1.91162,-22.9779,0.939453,0.38623,-0.204102,-7.93457,-5.12695,15.1978,-91,-173,338,126.672,-68.6591,120.471,1.00244,-0.0512695,-0.135742,-5.61523,7.93457,12.5122,-312,19,263,-148.107,-81.4142,56.0358,
-0.0224609,0.0961914,1.021,-1.77002,0.854492,-18.9209,-111,309,-659,1.98853,1.92261,-23.1372,0.943359,0.373047,-0.212402,-9.52148,-5.67627,17.395,-92,-172,341,127.007,-68.7854,119.987,1.00049,-0.0634766,-0.139648,-6.7749,9.21631,13.9771,-313,17,262,-146.755,-81.4197,54.5966,
-0.0273438,0.0722656,1.00879,-2.50244,0.976562,-19.8364,-111,308,-660,1.97754,1.94458,-23.3954,0.941406,0.339844,-0.222656,-10.7422,-6.04248,18.7378,-91,-171,342,127.271,-52.0038,80.2496,0.995117,-0.0703125,-0.140625,-7.26318,9.64355,14.9536,-315,18,261,-145.217,-81.4142,52.9431,
-0.0307617,0.0463867,0.996094,-2.56348,0.976562,-20.0195,-110,308,-660,1.95557,1.96655,-23.6646,0.935059,0.297363,-0.232422,-10.8643,-6.04248,19.2871,-92,-170,342,127.716,-69.0326,118.971,0.980469,-0.0844727,-0.138672,-7.32422,9.82666,15.8691,-314,18,259,-143.558,-81.3922,51.1523,
-0.0341797,0.00390625,0.989258,-2.74658,1.52588,-19.4092,-110,306,-661,1.92261,1.99951,-23.9282,0.932129,0.268555,-0.231934,-10.3149,-6.22559,19.165,-91,-170,341,128.221,-69.1974,118.268,0.972656,-0.0986328,-0.126953,-7.08008,9.52148,16.0522,-315,19,260,-141.85,-81.3538,49.3066,
-0.0415039,-0.0366211,0.987793,-2.13623,1.15967,-18.4326,-110,306,-660,1.89514,2.02698,-24.1754,0.932129,0.224121,-0.243164,-9.15527,-6.28662,18.3105,-93,-171,340,128.793,-69.3677,117.504,0.959473,-0.115723,-0.119141,-5.92041,8.66699,15.5029,-315,20,260,-140.707,-81.3208,48.0762,
-0.0493164,-0.0649414,0.971191,-1.40381,0.305176,-15.564,-110,306,-660,1.86768,2.04346,-24.4006,0.932129,0.173828,-0.24707,-7.01904,-6.10352,16.6626,-93,-170,341,129.408,-69.5325,116.724,0.948242,-0.128906,-0.123535,-4.82178,7.14111,13.9771,-313,21,260,-139.092,-81.2549,46.3293,
-0.0556641,-0.12207,0.960938,-1.70898,-0.183105,-12.3901,-110,304,-660,1.8457,2.04346,-24.5325,0.926758,0.124512,-0.255371,-5.31006,-5.61523,13.6719,-95,-170,339,129.831,-69.6368,116.202,0.936523,-0.139648,-0.113281,-3.96729,4.76074,11.5356,-314,21,260,-137.719,-81.178,44.8407,
-0.0532227,-0.172363,0.953613,-0.854492,-0.671387,-7.75146,-110,304,-660,1.80725,2.04346,-24.6863,0.921875,0.0820312,-0.269531,-3.17383,-5.12695,9.21631,-94,-168,340,130.441,-69.7742,115.461,0.929199,-0.161621,-0.109863,-3.17383,2.80762,9.27734,-315,22,260,-136.664,-81.0956,43.6761,
-0.0419922,-0.195801,0.949219,-0.671387,-0.732422,-3.96729,-109,304,-659,1.7688,2.03796,-24.7742,0.925293,0.043457,-0.283203,-0.549316,-4.15039,3.90625,-92,-168,339,131.001,-69.8676,114.807,0.921875,-0.173828,-0.102051,-1.70898,0,5.18799,-316,22,260,-135.989,-81.0132,42.9016,
-0.0283203,-0.192383,0.94873,-1.58691,-0.854492,2.19727,-109,303,-659,1.71936,2.03247,-24.7852,0.927246,0.0239258,-0.286621,2.13623,-3.17383,0.0610352,-91,-167,338,131.468,-69.9225,114.302,0.917969,-0.185059,-0.0888672,-0.488281,-2.80762,0.427246,-315,23,258,-135.747,-80.9473,42.5775,
-0.012207,-0.195312,0.95166,-2.13623,-0.305176,8.30078,-110,303,-660,1.64795,2.02698,-24.7083,0.932617,0.0317383,-0.296387,5.79834,-1.40381,-5.37109,-90,-166,338,131.803,-69.9335,113.994,0.92334,-0.188965,-0.0795898,0.915527,-5.31006,-4.39453,-315,22,259,-135.829,-80.9198,42.627,
0,-0.200195,0.954102,-0.793457,0.244141,13.0005,-109,303,-660,1.57654,2.02148,-24.5654,0.938477,0.0551758,-0.300293,8.30078,0.488281,-10.1929,-89,-167,338,131.968,-69.895,113.917,0.93457,-0.172363,-0.0893555,2.01416,-7.32422,-9.21631,-316,21,258,-136.335,-80.8978,43.0939,
-0.00146484,-0.184082,0.958496,-0.610352,1.34277,18.0054,-109,303,-660,1.53259,2.02698,-24.4391,0.945801,0.0703125,-0.304688,9.09424,2.92969,-14.7095,-88,-166,338,131.979,-69.8456,113.989,0.9375,-0.167969,-0.105469,3.41797,-10.3149,-13.0005,-316,22,258,-137.329,-80.9033,44.0881,
-0.00634766,-0.131836,0.965332,-0.732422,0.976562,22.583,-109,302,-660,1.46667,2.03796,-24.1864,0.930176,0.100098,-0.293457,10.5591,5.00488,-19.5923,-91,-167,338,131.814,-69.7467,114.296,0.933105,-0.172363,-0.110352,4.82178,-10.5591,-15.625,-313,20,258,-138.708,-80.9143,45.4889,
-0.00390625,-0.078125,0.982422,0.244141,-0.427246,25.2686,-109,303,-661,1.40625,2.03247,-23.8678,0.916016,0.163574,-0.28418,13.0005,6.40869,-23.0713,-86,-156,334,131.468,-69.6039,114.835,0.935547,-0.157715,-0.108887,7.38525,-12.085,-18.4937,-312,22,260,-140.383,-80.9308,47.2357,
0.0214844,0.0292969,1.01953,1.64795,-1.09863,26.062,-110,304,-661,1.37329,2.005,-23.5162,0.924805,0.244629,-0.274902,14.5874,7.08008,-23.9258,-89,-166,339,130.963,-69.4061,115.593,0.97168,-0.125488,-0.106934,9.39941,-11.5967,-20.1416,-311,22,258,-142.267,-80.9692,49.2462,
0.0244141,0.116699,1.06104,1.95312,-1.28174,23.1934,-110,304,-660,1.3623,1.96106,-23.1647,0.952148,0.370117,-0.250977,13.916,7.93457,-22.0947,-91,-167,340,130.331,-69.1919,116.521,1.01611,-0.0771484,-0.119629,9.27734,-9.09424,-19.6533,-312,20,258,-143.553,-81.0077,50.647,
0.0131836,0.186035,1.08496,0.549316,-0.549316,18.1274,-110,305,-661,1.35132,1.9281,-22.868,0.975586,0.463379,-0.219238,9.70459,8.91113,-18.4326,-90,-166,340,129.6,-69.0051,117.515,1.04053,-0.0307617,-0.145508,8.05664,-5.85938,-17.2119,-313,20,260,-145.41,-81.0901,52.6849,
-0.0317383,0.3125,1.11133,-1.64795,-1.28174,11.2915,-110,306,-661,1.33484,1.90613,-22.7087,0.955566,0.588867,-0.168945,7.01904,8.66699,-13.6719,-90,-166,339,129.067,-68.8953,118.196,1.05225,0.0102539,-0.162598,6.46973,-3.2959,-14.2212,-312,20,261,-147.041,-81.178,54.5087,
-0.0546875,0.382812,1.10352,-0.305176,-1.34277,2.2583,-110,307,-661,1.31287,1.87317,-22.5604,0.932129,0.710938,-0.131836,0.854492,6.71387,-6.53076,-88,-167,341,128.26,-68.7524,119.207,1.07764,0.0795898,-0.186523,1.34277,1.52588,-8.36182,-311,20,264,-148.277,-81.2878,55.9204,
-0.0810547,0.352539,1.13037,10.8032,-1.0376,-7.32422,-110,308,-661,1.38428,1.8512,-22.5385,0.919434,0.748047,-0.117188,-6.16455,5.18799,-1.40381,-89,-167,341,127.48,-68.6646,120.07,1.07666,0.0874023,-0.214844,-5.18799,6.7749,-0.854492,-311,21,263,-148.92,-81.4087,56.6565,
-0.0712891,0.430176,1.1123,13.3057,-1.64795,-13.855,-110,307,-661,1.6095,1.84021,-22.6593,0.915039,0.743164,-0.108887,-15.1367,1.46484,6.40869,-88,-170,341,126.81,-68.6261,120.652,1.06934,0.0390625,-0.20166,-8.54492,10.8032,6.83594,-310,21,265,-148.661,-81.5131,56.3928,
-0.0522461,0.402344,1.06641,9.52148,-1.52588,-22.0947,-110,306,-662,1.82373,1.82373,-22.901,0.946289,0.638672,-0.138184,-22.8882,-2.74658,15.9302,-88,-170,340,126.425,-68.6755,120.784,1.0542,-0.0136719,-0.168457,-9.21631,13.6719,14.4653,-310,21,262,-147.942,-81.568,55.6238,
-0.0405273,0.329102,1.0332,5.85938,0.976562,-28.8086,-111,306,-661,1.99402,1.84021,-23.2526,0.964844,0.499512,-0.165039,-22.644,-5.31006,23.3765,-88,-168,339,126.425,-68.8293,120.449,1.0332,-0.0532227,-0.146973,-6.65283,15.5029,21.5454,-312,20,261,-146.036,-81.6119,53.6133,
-0.0449219,0.225098,1.02197,0,2.62451,-32.4097,-111,306,-660,2.0929,1.89514,-23.6591,0.975586,0.371094,-0.178711,-15.1367,-6.89697,29.541,-90,-168,339,126.667,-68.9832,120.004,1.0166,-0.0571289,-0.134277,-4.57764,15.686,25.2075,-311,21,260,-143.383,-81.6064,50.8777,
-0.0415039,0.149902,1.01318,-3.54004,2.99072,-33.2031,-111,304,-659,2.10388,1.93909,-23.9502,0.965332,0.316895,-0.186523,-8.60596,-7.62939,32.6538,-90,-168,340,127.37,-69.2853,119.081,0.98877,-0.0742188,-0.120117,-3.479,15.5029,28.7476,-311,22,259,-140.339,-81.535,47.7686,
-0.0449219,0.0546875,0.979492,-7.8125,3.479,-32.7148,-111,303,-660,2.07092,2.0105,-24.3787,0.94043,0.262207,-0.199219,-2.99072,-8.8501,35.2173,-90,-169,341,128.392,-69.6259,117.927,0.96582,-0.09375,-0.120605,-3.60107,14.9536,29.8462,-312,20,260,-138.246,-81.4581,45.6152,
-0.0805664,-0.043457,0.95752,-9.33838,2.80762,-32.1045,-110,302,-661,1.98303,2.07642,-24.8016,0.916016,0.197266,-0.224121,-3.23486,-10.1318,34.668,-92,-169,340,129.6,-69.9554,116.598,0.946289,-0.124023,-0.117188,-4.82178,14.1602,29.4189,-314,21,259,-135.181,-81.3043,42.4457,
-0.0834961,-0.141113,0.955566,-9.0332,3.35693,-29.1748,-110,302,-661,1.87866,2.14783,-25.2026,0.904785,0.126465,-0.250488,-4.63867,-10.6201,31.6162,-91,-166,341,130.457,-70.1642,115.642,0.929688,-0.129883,-0.113281,-5.61523,13.3057,27.8931,-314,22,257,-132.358,-81.123,39.4794,
-0.0664062,-0.17334,0.944824,-6.89697,2.50244,-25.1465,-110,301,-661,1.81274,2.18628,-25.4553,0.908203,0.0761719,-0.253906,-5.7373,-10.5591,26.9165,-91,-165,340,131.732,-70.4388,114.197,0.92041,-0.15625,-0.104004,-7.26318,11.1694,23.8037,-315,21,258,-129.974,-80.9363,36.925,
-0.0507812,-0.227051,0.938965,-5.00488,1.77002,-20.5078,-109,300,-661,1.71936,2.24121,-25.7794,0.91748,0.0317383,-0.275879,-9.21631,-10.1929,20.3247,-92,-164,341,132.913,-70.6641,112.824,0.915527,-0.169922,-0.0888672,-7.56836,8.60596,19.2871,-314,23,256,-128.057,-80.7605,34.8157,
-0.0327148,-0.259277,0.934082,-3.96729,2.0752,-15.625,-109,300,-661,1.64246,2.28516,-26.0376,0.924805,-0.00439453,-0.288574,-10.2539,-9.33838,15.7471,-95,-162,340,133.923,-70.8289,111.588,0.913086,-0.217285,-0.0727539,-8.11768,5.43213,13.6719,-314,25,257,-126.628,-80.6067,33.1787,
